image,name,age,crime,last_seen
002867.jpg,Rahul Kumar,47,Forgery,Udupi
002868.jpg,Mahesh Gowda,31,Theft,Kalaburagi
002869.jpg,Rahul Patel,41,Theft,Kalaburagi
002870.jpg,Karthik Naik,30,Assault,Mangalore
002871.jpg,Akash Kumar,41,Theft,Hubli
002872.jpg,Vivek Singh,28,Robbery,Tumakuru
002873.jpg,Kiran Nair,50,Cyber Crime,Dharwad
002874.jpg,Suresh Gupta,33,Smuggling,Udupi
002875.jpg,Varun Naik,51,Smuggling,Hubli
002876.jpg,Arjun Yadav,28,Theft,Mangalore
002877.jpg,Nikhil Kumar,58,Assault,Bangalore
002878.jpg,Rohan Sharma,47,Kidnapping,Dharwad
002879.jpg,Akash Gowda,41,Forgery,Shivamogga
002880.jpg,Amit Shetty,40,Cyber Crime,Udupi
002881.jpg,Anil Reddy,47,Vehicle Theft,Tumakuru
002882.jpg,Sunil Shetty,59,Theft,Bangalore
002883.jpg,Deepak Verma,35,Kidnapping,Mangalore
002884.jpg,Anil Gupta,45,Cyber Crime,Hubli
002885.jpg,Karthik Naik,44,Kidnapping,Dharwad
002886.jpg,Deepak Rao,47,Burglary,Kalaburagi
002887.jpg,Rohan Shetty,44,Smuggling,Udupi
002888.jpg,Karthik Gowda,23,Forgery,Shivamogga
002889.jpg,Suresh Joshi,23,Robbery,Kalaburagi
002890.jpg,Nikhil Yadav,47,Cyber Crime,Kalaburagi
002891.jpg,Amit Joshi,60,Assault,Kalaburagi
002892.jpg,Amit Singh,29,Kidnapping,Shivamogga
002893.jpg,Deepak Gupta,55,Fraud,Shivamogga
002894.jpg,Vijay Gowda,42,Forgery,Tumakuru
002895.jpg,Vivek Das,30,Fraud,Tumakuru
002896.jpg,Ajay Das,42,Burglary,Belagavi
002897.jpg,Rahul Joshi,22,Robbery,Belagavi
002898.jpg,Amit Patel,36,Robbery,Tumakuru
002899.jpg,Akash Verma,47,Burglary,Kalaburagi
002900.jpg,Amit Yadav,44,Cyber Crime,Bangalore
002901.jpg,Sunil Das,39,Vehicle Theft,Kalaburagi
002902.jpg,Ajay Das,53,Smuggling,Udupi
002903.jpg,Mahesh Sharma,35,Burglary,Bangalore
002904.jpg,Prakash Singh,21,Cyber Crime,Bangalore
002905.jpg,Kiran Patel,21,Kidnapping,Belagavi
002906.jpg,Prakash Singh,47,Vehicle Theft,Hubli
002907.jpg,Amit Verma,36,Cyber Crime,Belagavi
002908.jpg,Ravi Shetty,25,Kidnapping,Kalaburagi
002909.jpg,Suresh Das,44,Cyber Crime,Bangalore
002910.jpg,Vijay Gowda,54,Vehicle Theft,Kalaburagi
002911.jpg,Manoj Das,59,Smuggling,Udupi
002912.jpg,Mahesh Joshi,38,Assault,Hubli
002913.jpg,Prakash Gowda,25,Burglary,Udupi
002914.jpg,Vijay Singh,29,Burglary,Dharwad
002915.jpg,Kiran Kumar,50,Vehicle Theft,Kalaburagi
002916.jpg,Arjun Rao,51,Smuggling,Bangalore
002917.jpg,Deepak Patel,41,Kidnapping,Tumakuru
002918.jpg,Rohan Gowda,32,Burglary,Tumakuru
002919.jpg,Ravi Nair,58,Forgery,Hubli
002920.jpg,Rahul Naik,50,Theft,Dharwad
002921.jpg,Deepak Kumar,41,Forgery,Mangalore
002922.jpg,Rahul Sharma,50,Kidnapping,Belagavi
002923.jpg,Ravi Verma,26,Fraud,Dharwad
002924.jpg,Ajay Sharma,41,Assault,Dharwad
002925.jpg,Karthik Rao,20,Smuggling,Hubli
002926.jpg,Ravi Naik,51,Burglary,Bangalore
002927.jpg,Akash Gupta,44,Burglary,Kalaburagi
002928.jpg,Kiran Naik,55,Vehicle Theft,Bangalore
002929.jpg,Ajay Nair,29,Theft,Hubli
002930.jpg,Akash Kumar,37,Kidnapping,Tumakuru
002931.jpg,Rahul Kumar,23,Kidnapping,Bangalore
002932.jpg,Karthik Das,55,Smuggling,Mysore
002933.jpg,Deepak Rao,28,Kidnapping,Tumakuru
002934.jpg,Ajay Patel,60,Robbery,Bangalore
002935.jpg,Prakash Singh,45,Fraud,Bangalore
002936.jpg,Mahesh Kumar,46,Robbery,Shivamogga
002937.jpg,Akash Shetty,51,Assault,Shivamogga
002938.jpg,Akash Singh,26,Theft,Hubli
002939.jpg,Akash Shetty,37,Kidnapping,Kalaburagi
002940.jpg,Rohan Nair,47,Assault,Udupi
002941.jpg,Ravi Reddy,52,Robbery,Mysore
002942.jpg,Prakash Gupta,51,Robbery,Hubli
002943.jpg,Rahul Nair,57,Burglary,Mangalore
002944.jpg,Mahesh Patel,45,Fraud,Bangalore
002945.jpg,Vivek Nair,48,Fraud,Mysore
002946.jpg,Ajay Naik,49,Burglary,Udupi
002947.jpg,Varun Shetty,51,Cyber Crime,Udupi
002948.jpg,Suresh Shetty,57,Vehicle Theft,Dharwad
002949.jpg,Manoj Reddy,56,Robbery,Dharwad
002950.jpg,Vijay Gowda,47,Theft,Dharwad
002951.jpg,Sunil Shetty,36,Theft,Kalaburagi
002952.jpg,Deepak Nair,45,Kidnapping,Shivamogga
002953.jpg,Rohan Shetty,50,Forgery,Udupi
002954.jpg,Vijay Kumar,46,Fraud,Udupi
002955.jpg,Amit Das,60,Burglary,Udupi
002956.jpg,Kiran Sharma,51,Burglary,Bangalore
002957.jpg,Sunil Singh,32,Kidnapping,Belagavi
002958.jpg,Vijay Gowda,34,Kidnapping,Hubli
002959.jpg,Karthik Shetty,55,Forgery,Dharwad
002960.jpg,Kiran Das,38,Cyber Crime,Shivamogga
002961.jpg,Vijay Gupta,47,Smuggling,Belagavi
002962.jpg,Suresh Patel,43,Cyber Crime,Belagavi
002963.jpg,Mahesh Verma,20,Cyber Crime,Dharwad
002964.jpg,Rohan Reddy,28,Kidnapping,Hubli
002965.jpg,Manoj Yadav,52,Fraud,Dharwad
002966.jpg,Prakash Gupta,59,Robbery,Shivamogga
002967.jpg,Deepak Joshi,22,Robbery,Mysore
002968.jpg,Amit Yadav,24,Vehicle Theft,Shivamogga
002969.jpg,Rahul Singh,42,Assault,Tumakuru
002970.jpg,Deepak Naik,55,Forgery,Mangalore
002971.jpg,Prakash Naik,29,Theft,Belagavi
002972.jpg,Vivek Patel,46,Theft,Dharwad
002973.jpg,Ravi Naik,53,Assault,Hubli
002974.jpg,Varun Gupta,39,Theft,Mangalore
002975.jpg,Kiran Yadav,26,Assault,Bangalore
002976.jpg,Nikhil Gowda,29,Kidnapping,Dharwad
002977.jpg,Rahul Verma,41,Vehicle Theft,Kalaburagi
002978.jpg,Karthik Gowda,45,Forgery,Tumakuru
002979.jpg,Varun Das,58,Vehicle Theft,Udupi
002980.jpg,Sunil Yadav,43,Smuggling,Dharwad
002981.jpg,Karthik Naik,37,Smuggling,Kalaburagi
002982.jpg,Rohan Patel,48,Forgery,Bangalore
002983.jpg,Arjun Yadav,29,Fraud,Dharwad
002984.jpg,Ajay Reddy,39,Cyber Crime,Dharwad
002985.jpg,Vivek Verma,35,Forgery,Bangalore
002986.jpg,Vijay Nair,27,Robbery,Udupi
002987.jpg,Suresh Gowda,53,Assault,Hubli
002988.jpg,Varun Patel,59,Theft,Bangalore
002989.jpg,Vijay Das,31,Robbery,Bangalore
002990.jpg,Rohan Patel,52,Cyber Crime,Shivamogga
002991.jpg,Arjun Gowda,58,Assault,Bangalore
002992.jpg,Karthik Gowda,28,Theft,Mysore
002993.jpg,Ravi Yadav,41,Robbery,Belagavi
002994.jpg,Rahul Naik,51,Cyber Crime,Bangalore
002995.jpg,Vivek Nair,30,Robbery,Tumakuru
002996.jpg,Mahesh Reddy,42,Assault,Belagavi
002997.jpg,Deepak Patel,59,Fraud,Shivamogga
002998.jpg,Amit Patel,39,Forgery,Bangalore
002999.jpg,Karthik Rao,51,Kidnapping,Dharwad
003000.jpg,Rahul Gowda,21,Burglary,Hubli
